user_id,region,acquisition_channel,registration_date,age,currency
661,US,Social Media,2024-11-26,41,USD
662,US,Direct,2025-05-13,37,USD
663,US,Direct,2024-07-03,39,USD
664,US,Google Search,2023-12-06,32,USD
665,US,Google Search,2023-01-29,48,USD
666,US,Google Search,2023-04-29,33,USD
667,France,Social Media,2025-06-17,28,EUR
668,US,Influencer,2023-09-25,33,USD
669,US,Email Marketing,2023-07-02,41,USD
670,US,Email Marketing,2024-08-17,31,USD
671,US,Influencer,2023-09-29,23,USD
672,US,Social Media,2023-02-09,48,USD
673,US,Social Media,2023-04-22,39,USD
674,US,Social Media,2024-09-02,57,USD
675,US,Google Search,2024-03-20,44,USD
676,US,Social Media,2023-12-20,18,USD
677,US,Social Media,2025-01-16,46,USD
678,US,Social Media,2025-03-16,55,USD
679,US,Social Media,2023-11-18,35,USD
680,US,Email Marketing,2024-03-22,48,USD
681,US,Social Media,2024-09-12,46,USD
682,US,Google Search,2024-06-07,41,USD
683,US,Google Search,2023-04-29,27,USD
684,US,Direct,2024-01-30,18,USD
685,US,Google Search,2025-07-10,54,USD
686,US,Direct,2024-08-13,50,USD
687,US,Google Search,2023-07-14,32,USD
688,US,Direct,2023-09-18,24,USD
689,Australia,Direct,2023-02-15,35,AUD
690,US,Social Media,2024-12-26,55,USD
691,US,Google Search,2024-03-22,27,USD
692,US,Social Media,2023-01-02,34,USD
693,France,Social Media,2024-06-16,18,EUR
694,US,Social Media,2025-08-05,34,USD
695,US,Google Search,2025-04-05,31,USD
696,US,Google Search,2024-07-05,25,USD
697,US,Social Media,2024-12-04,33,USD
698,US,Direct,2025-01-06,43,USD
699,US,Social Media,2025-01-29,47,USD
700,US,Direct,2025-01-24,35,USD
701,Japan,Social Media,2024-11-17,26,JPY
702,US,Google Search,2023-07-21,18,USD
703,US,Direct,2024-01-08,18,USD
704,US,Influencer,2024-03-17,45,USD
705,US,Social Media,2023-03-13,29,USD
706,US,Social Media,2024-11-11,36,USD
707,US,Direct,2025-07-31,31,USD
708,US,Google Search,2023-12-05,24,USD
709,US,Google Search,2024-09-30,33,USD
710,US,Google Search,2023-11-18,35,USD
711,US,Direct,2024-11-10,21,USD
712,US,Social Media,2025-05-18,51,USD
713,US,Influencer,2023-05-08,46,USD
714,US,Social Media,2025-01-07,38,USD
715,US,Social Media,2025-07-10,21,USD
716,US,Google Search,2023-11-04,36,USD
717,US,Google Search,2024-06-03,28,USD
718,US,Google Search,2023-11-13,36,USD
719,US,Direct,2024-11-13,46,USD
720,US,Google Search,2024-02-23,40,USD
721,US,Social Media,2023-12-01,47,USD
722,US,Direct,2024-02-17,26,USD
723,US,Email Marketing,2024-12-14,33,USD
724,US,Google Search,2023-10-30,44,USD
725,US,Direct,2024-07-21,47,USD
726,US,Social Media,2023-05-11,48,USD
727,US,Social Media,2023-07-16,31,USD
728,US,Social Media,2024-03-06,44,USD
729,US,Direct,2024-11-11,28,USD
730,US,Social Media,2024-01-24,32,USD
731,US,Direct,2024-11-24,20,USD
732,UK,Google Search,2025-02-05,27,GBP
733,US,Social Media,2025-07-13,29,USD
734,US,Influencer,2023-06-28,34,USD
735,US,Social Media,2024-09-22,33,USD
736,US,Social Media,2024-08-05,30,USD
737,US,Google Search,2023-11-05,41,USD
738,US,Influencer,2024-02-20,31,USD
739,US,Email Marketing,2024-07-15,49,USD
740,UK,Social Media,2025-05-03,39,GBP
741,Australia,Google Search,2023-01-01,18,AUD
742,US,Social Media,2023-11-08,21,USD
743,US,Google Search,2023-10-21,42,USD
744,US,Social Media,2023-08-04,41,USD
745,US,Social Media,2024-03-16,32,USD
746,US,Influencer,2025-03-15,29,USD
747,US,Social Media,2024-08-16,22,USD
748,US,Direct,2024-09-13,37,USD
749,US,Google Search,2024-11-01,48,USD
750,US,Social Media,2023-11-26,58,USD
751,US,Social Media,2024-04-21,66,USD
752,US,Influencer,2024-03-28,18,USD
753,US,Direct,2024-03-28,48,USD
754,US,Direct,2024-11-22,36,USD
755,US,Direct,2023-08-07,42,USD
756,US,Social Media,2024-06-07,30,USD
757,US,Influencer,2024-04-29,48,USD
758,US,Google Search,2025-03-23,34,USD
759,US,Social Media,2025-07-11,27,USD
760,US,Google Search,2025-03-26,51,USD
761,US,Email Marketing,2025-01-23,34,USD
762,US,Direct,2023-06-23,38,USD
763,US,Influencer,2024-11-05,32,USD
764,US,Google Search,2023-03-28,33,USD
765,US,Email Marketing,2023-10-18,42,USD
766,US,Influencer,2024-06-11,18,USD
767,US,Google Search,2024-11-10,48,USD
768,US,Social Media,2024-10-10,46,USD
769,US,Google Search,2024-09-26,27,USD
770,US,Influencer,2023-12-10,45,USD
771,US,Influencer,2023-04-06,46,USD
772,US,Social Media,2025-04-18,41,USD
773,US,Email Marketing,2025-02-08,27,USD
774,US,Direct,2023-08-29,40,USD
775,US,Direct,2024-11-19,39,USD
776,US,Google Search,2023-11-14,47,USD
777,US,Google Search,2023-08-19,26,USD
778,US,Social Media,2025-04-05,33,USD
779,US,Influencer,2023-07-23,18,USD
780,US,Google Search,2023-05-31,37,USD
781,US,Direct,2023-01-26,18,USD
782,US,Social Media,2023-02-17,25,USD
783,US,Influencer,2023-09-08,44,USD
784,US,Google Search,2024-05-01,32,USD
785,US,Direct,2024-09-17,35,USD
786,US,Direct,2025-05-20,38,USD
787,US,Email Marketing,2025-02-25,18,USD
788,US,Direct,2023-03-16,37,USD
789,US,Direct,2024-04-11,44,USD
790,US,Email Marketing,2024-02-29,23,USD
791,US,Google Search,2025-06-26,39,USD
792,US,Google Search,2024-10-06,28,USD
793,US,Social Media,2024-08-12,28,USD
794,US,Social Media,2023-07-19,36,USD
795,US,Google Search,2025-01-05,31,USD
796,US,Social Media,2024-12-14,36,USD
797,US,Direct,2024-01-29,27,USD
798,US,Social Media,2024-05-21,31,USD
799,US,Social Media,2024-02-14,38,USD
800,US,Influencer,2023-09-07,37,USD
801,US,Influencer,2023-06-01,38,USD
802,US,Google Search,2024-11-02,28,USD
803,US,Direct,2024-12-05,46,USD
804,France,Direct,2023-01-06,49,EUR
805,Australia,Direct,2025-07-03,27,AUD
806,US,Direct,2025-02-07,31,USD
807,US,Google Search,2025-05-31,35,USD
808,US,Google Search,2025-02-27,42,USD
809,US,Google Search,2025-06-25,28,USD
810,US,Google Search,2023-04-20,33,USD
811,US,Email Marketing,2025-03-08,42,USD
812,US,Email Marketing,2024-03-11,21,USD
813,US,Direct,2023-08-13,18,USD
814,US,Direct,2023-06-30,44,USD
815,US,Social Media,2025-04-03,20,USD
816,US,Social Media,2024-12-13,54,USD
817,US,Social Media,2024-06-14,28,USD
818,US,Google Search,2024-04-20,33,USD
819,US,Email Marketing,2023-02-21,32,USD
820,US,Google Search,2024-07-24,23,USD
821,US,Google Search,2023-09-13,34,USD
822,Australia,Google Search,2025-07-28,31,AUD
823,US,Social Media,2025-05-18,43,USD
824,US,Influencer,2023-05-05,43,USD
825,US,Social Media,2024-04-12,43,USD
826,US,Social Media,2023-05-17,42,USD
827,US,Social Media,2025-03-31,36,USD
828,US,Google Search,2024-04-20,53,USD
829,US,Social Media,2024-11-14,36,USD
830,US,Social Media,2024-06-27,35,USD
831,US,Direct,2024-07-26,32,USD
832,US,Social Media,2024-09-01,52,USD
833,US,Social Media,2023-11-21,33,USD
834,US,Google Search,2025-02-12,18,USD
835,US,Influencer,2025-07-01,35,USD
836,Australia,Social Media,2024-03-29,37,AUD
837,US,Social Media,2024-09-19,30,USD
838,US,Direct,2025-04-14,31,USD
839,US,Social Media,2025-01-06,40,USD
840,US,Direct,2025-07-02,48,USD
841,US,Social Media,2024-05-31,32,USD
842,US,Email Marketing,2024-03-12,40,USD
843,US,Social Media,2025-04-30,24,USD
844,US,Influencer,2025-07-17,60,USD
845,US,Social Media,2024-07-15,59,USD
846,US,Social Media,2024-04-01,35,USD
847,US,Google Search,2025-07-07,18,USD
848,US,Social Media,2023-06-12,53,USD
849,US,Social Media,2025-01-31,29,USD
850,Australia,Social Media,2025-06-01,42,AUD
851,Australia,Influencer,2024-05-01,18,AUD
852,US,Google Search,2024-04-05,40,USD
853,US,Direct,2023-09-23,40,USD
854,US,Social Media,2025-02-08,35,USD
855,US,Direct,2023-09-11,43,USD
856,US,Social Media,2025-05-10,19,USD
857,US,Direct,2024-10-14,31,USD
858,US,Google Search,2023-10-11,34,USD
859,US,Social Media,2025-02-23,19,USD
860,US,Email Marketing,2025-03-07,42,USD
861,US,Social Media,2024-06-17,29,USD
862,US,Direct,2024-05-11,34,USD
863,US,Social Media,2024-10-03,43,USD
864,Japan,Social Media,2023-09-02,32,JPY
865,US,Google Search,2023-10-09,52,USD
866,US,Influencer,2024-03-26,27,USD
867,US,Google Search,2023-03-21,26,USD
868,US,Google Search,2024-12-31,44,USD
869,US,Social Media,2023-10-20,35,USD
870,US,Social Media,2023-08-29,23,USD
871,US,Social Media,2023-10-06,30,USD
872,Australia,Google Search,2023-12-10,43,AUD
873,US,Google Search,2023-11-24,54,USD
874,US,Google Search,2025-07-03,36,USD
875,US,Influencer,2024-07-07,32,USD
876,US,Google Search,2023-03-24,46,USD
877,US,Social Media,2023-05-22,19,USD
878,US,Email Marketing,2023-06-04,39,USD
879,US,Social Media,2023-08-25,18,USD
880,US,Email Marketing,2024-01-28,37,USD
881,US,Direct,2024-12-11,43,USD
882,US,Email Marketing,2023-06-06,49,USD
883,US,Social Media,2024-12-24,28,USD
884,US,Direct,2023-08-08,34,USD
885,US,Google Search,2023-03-07,26,USD
886,France,Social Media,2024-02-29,35,EUR
887,US,Social Media,2024-02-22,43,USD
888,US,Email Marketing,2023-12-05,21,USD
889,US,Social Media,2024-07-09,49,USD
890,US,Social Media,2024-04-22,23,USD
891,US,Influencer,2024-03-01,27,USD
892,US,Direct,2023-03-05,52,USD
893,US,Google Search,2023-07-31,25,USD
894,US,Google Search,2025-05-02,41,USD
895,Australia,Social Media,2024-03-06,42,AUD
896,US,Direct,2024-02-03,18,USD
897,US,Social Media,2025-07-15,58,USD
898,US,Influencer,2025-02-27,70,USD
899,US,Direct,2024-08-21,31,USD
900,US,Direct,2024-12-13,56,USD
901,US,Email Marketing,2023-01-21,45,USD
902,US,Social Media,2025-05-27,27,USD
903,US,Influencer,2025-06-20,40,USD
904,US,Google Search,2025-02-22,44,USD
905,US,Google Search,2024-08-12,21,USD
906,US,Direct,2024-01-25,30,USD
907,US,Social Media,2024-05-03,18,USD
908,US,Email Marketing,2023-01-07,30,USD
909,US,Influencer,2023-12-27,35,USD
910,US,Email Marketing,2023-11-02,27,USD
911,US,Email Marketing,2025-02-10,18,USD
912,US,Email Marketing,2024-02-04,48,USD
913,US,Social Media,2025-05-23,43,USD
914,US,Direct,2025-07-02,30,USD
915,US,Direct,2025-05-05,49,USD
916,US,Social Media,2024-03-05,38,USD
917,US,Social Media,2024-07-05,18,USD
918,US,Google Search,2025-02-04,39,USD
919,US,Social Media,2025-01-22,27,USD
920,US,Direct,2024-07-13,53,USD
921,US,Google Search,2025-03-30,21,USD
922,US,Google Search,2024-09-09,49,USD
923,US,Direct,2025-07-08,48,USD
924,US,Google Search,2023-08-14,52,USD
925,US,Social Media,2024-05-14,23,USD
926,US,Influencer,2023-08-13,23,USD
927,US,Google Search,2023-10-07,32,USD
928,US,Direct,2024-03-22,23,USD
929,US,Social Media,2024-05-12,18,USD
930,US,Google Search,2023-01-30,27,USD
931,US,Social Media,2024-02-03,37,USD
932,US,Social Media,2023-12-11,35,USD
933,US,Influencer,2024-11-15,28,USD
934,US,Direct,2024-11-26,31,USD
935,US,Social Media,2025-03-28,44,USD
936,US,Direct,2024-02-19,21,USD
937,US,Social Media,2025-01-11,47,USD
938,US,Social Media,2023-06-19,38,USD
939,US,Influencer,2025-05-10,41,USD
940,US,Google Search,2024-04-23,39,USD
941,US,Direct,2025-07-30,32,USD
942,US,Social Media,2023-05-11,34,USD
943,US,Influencer,2024-09-29,48,USD
944,US,Direct,2024-06-30,30,USD
945,France,Social Media,2023-01-28,34,EUR
946,US,Direct,2025-07-17,32,USD
947,US,Google Search,2024-02-08,29,USD
948,US,Social Media,2024-08-29,18,USD
949,US,Direct,2024-07-31,19,USD
950,US,Social Media,2024-11-09,43,USD
951,US,Email Marketing,2023-01-28,25,USD
952,US,Social Media,2023-03-27,26,USD
953,US,Google Search,2024-10-20,43,USD
954,US,Social Media,2024-03-14,52,USD
955,Australia,Email Marketing,2023-05-19,40,AUD
956,US,Google Search,2025-06-06,40,USD
957,US,Direct,2024-04-17,45,USD
958,US,Social Media,2023-07-06,45,USD
959,US,Influencer,2023-02-21,47,USD
960,US,Google Search,2023-09-24,63,USD
961,US,Direct,2024-01-24,32,USD
962,US,Social Media,2023-12-02,52,USD
963,US,Google Search,2023-08-05,58,USD
964,US,Social Media,2024-04-10,25,USD
965,US,Social Media,2023-12-01,30,USD
966,US,Google Search,2023-12-12,34,USD
967,US,Google Search,2025-02-18,29,USD
968,US,Social Media,2025-06-19,52,USD
969,US,Social Media,2024-01-24,44,USD
970,US,Direct,2023-10-12,39,USD
971,US,Social Media,2025-02-09,21,USD
972,US,Google Search,2025-05-01,25,USD
973,US,Google Search,2024-03-07,40,USD
974,US,Influencer,2023-09-16,41,USD
975,Australia,Social Media,2025-05-04,36,AUD
976,US,Email Marketing,2023-03-25,18,USD
977,US,Google Search,2024-04-26,37,USD
978,US,Email Marketing,2023-01-20,70,USD
979,US,Email Marketing,2025-02-06,40,USD
980,US,Direct,2024-07-06,42,USD
981,US,Direct,2023-02-23,41,USD
982,US,Social Media,2023-12-25,23,USD
983,US,Social Media,2023-08-18,46,USD
984,US,Social Media,2024-10-27,46,USD
985,US,Social Media,2023-03-12,26,USD
986,US,Social Media,2025-03-10,19,USD
987,US,Direct,2024-10-29,18,USD
988,US,Influencer,2023-02-11,28,USD
989,US,Google Search,2025-02-11,18,USD
990,US,Direct,2023-02-01,18,USD
991,US,Social Media,2023-09-11,18,USD
992,US,Direct,2023-07-24,35,USD
993,US,Social Media,2025-05-09,23,USD
994,US,Social Media,2023-01-21,38,USD
995,US,Social Media,2024-09-28,45,USD
996,US,Google Search,2023-06-06,32,USD
997,US,Social Media,2023-09-02,66,USD
998,US,Direct,2023-05-10,21,USD
999,US,Social Media,2024-04-29,38,USD
1000,US,Email Marketing,2024-11-16,56,USD
1001,US,Google Search,2023-04-28,48,USD
1002,US,Social Media,2024-07-31,27,USD
1003,US,Email Marketing,2023-08-12,25,USD
1004,US,Email Marketing,2024-04-21,34,USD
1005,US,Social Media,2024-12-17,45,USD
1006,France,Social Media,2023-09-20,18,EUR
1007,US,Social Media,2025-02-24,49,USD
1008,US,Influencer,2024-01-13,29,USD
1009,US,Social Media,2023-06-21,27,USD
1010,US,Social Media,2024-09-12,20,USD
1011,US,Google Search,2024-09-13,45,USD
1012,US,Social Media,2025-02-04,50,USD
1013,US,Direct,2025-01-05,32,USD
1014,US,Direct,2023-04-28,34,USD
1015,US,Social Media,2025-03-07,40,USD
1016,US,Direct,2025-04-18,52,USD
1017,US,Google Search,2023-06-17,39,USD
1018,US,Direct,2023-11-15,24,USD
1019,US,Social Media,2023-04-21,38,USD
1020,US,Direct,2024-08-15,40,USD
1021,US,Direct,2023-01-27,37,USD
1022,US,Social Media,2025-08-09,46,USD
1023,US,Direct,2023-11-16,24,USD
1024,US,Social Media,2024-08-12,27,USD
1025,US,Google Search,2024-11-24,35,USD
1026,US,Social Media,2025-07-18,45,USD
1027,US,Google Search,2024-01-20,41,USD
1028,US,Social Media,2024-02-11,47,USD
1029,US,Social Media,2025-01-02,37,USD
1030,US,Social Media,2023-07-23,41,USD
1031,US,Direct,2023-03-19,40,USD
1032,US,Direct,2024-08-29,18,USD
1033,US,Direct,2024-12-08,26,USD
1034,US,Direct,2025-04-30,41,USD
1035,US,Google Search,2024-10-04,39,USD
1036,US,Direct,2023-09-06,18,USD
1037,US,Email Marketing,2023-04-15,31,USD
1038,US,Influencer,2024-12-14,43,USD
1039,US,Email Marketing,2025-03-02,40,USD
1040,US,Social Media,2023-11-05,18,USD
1041,Japan,Social Media,2025-05-20,44,JPY
1042,US,Influencer,2024-12-01,42,USD
1043,US,Social Media,2024-09-06,22,USD
1044,US,Google Search,2025-04-04,32,USD
1045,US,Google Search,2023-05-04,47,USD
1046,US,Social Media,2025-03-26,19,USD
1047,US,Direct,2024-08-02,39,USD
1048,US,Direct,2025-03-12,48,USD
1049,US,Google Search,2023-02-12,36,USD
1050,US,Google Search,2023-12-22,35,USD
1051,US,Google Search,2024-06-29,40,USD
1052,US,Influencer,2024-03-14,18,USD
1053,US,Google Search,2024-11-08,42,USD
1054,US,Social Media,2024-01-15,45,USD
1055,US,Direct,2023-03-12,22,USD
1056,US,Social Media,2024-06-02,52,USD
1057,US,Direct,2024-10-25,47,USD
1058,US,Social Media,2023-12-16,51,USD
1059,US,Google Search,2023-01-13,41,USD
1060,US,Direct,2025-05-19,24,USD
1061,US,Social Media,2024-03-06,53,USD
1062,US,Email Marketing,2025-04-22,45,USD
1063,Australia,Google Search,2024-05-16,18,AUD
1064,US,Google Search,2023-04-19,31,USD
1065,US,Influencer,2024-03-19,56,USD
1066,US,Social Media,2024-01-06,53,USD
1067,US,Google Search,2024-10-12,37,USD
1068,US,Email Marketing,2025-07-01,25,USD
1069,US,Social Media,2025-04-28,42,USD
1070,US,Email Marketing,2024-04-15,25,USD
1071,Japan,Social Media,2024-12-25,38,JPY
1072,France,Google Search,2023-06-06,44,EUR
1073,US,Social Media,2024-03-21,28,USD
1074,France,Email Marketing,2023-06-30,32,EUR
1075,US,Influencer,2025-01-21,32,USD
1076,US,Social Media,2024-06-18,26,USD
1077,US,Google Search,2024-10-28,29,USD
1078,US,Social Media,2023-10-04,31,USD
1079,France,Direct,2024-09-22,34,EUR
1080,US,Direct,2025-04-07,40,USD
1081,US,Social Media,2025-07-30,29,USD
1082,US,Google Search,2024-07-05,30,USD
1083,US,Social Media,2025-03-04,42,USD
1084,US,Social Media,2024-05-10,28,USD
1085,US,Social Media,2024-04-21,34,USD
1086,US,Google Search,2024-03-22,24,USD
1087,US,Social Media,2025-04-25,37,USD
1088,US,Direct,2025-01-18,67,USD
1089,US,Google Search,2024-08-29,34,USD
1090,US,Email Marketing,2023-10-02,25,USD
1091,US,Google Search,2023-11-27,55,USD
1092,US,Direct,2025-05-22,31,USD
1093,US,Email Marketing,2023-09-09,39,USD
1094,US,Influencer,2025-04-30,18,USD
1095,US,Google Search,2025-08-15,34,USD
1096,US,Google Search,2023-03-30,18,USD
1097,US,Email Marketing,2023-10-13,46,USD
1098,US,Social Media,2025-06-21,30,USD
1099,US,Direct,2024-04-06,32,USD
1100,Australia,Social Media,2023-09-07,31,AUD
1101,US,Google Search,2025-02-07,61,USD
1102,US,Google Search,2024-04-20,33,USD
1103,US,Direct,2024-08-06,37,USD
1104,US,Social Media,2024-09-16,21,USD
1105,US,Social Media,2024-11-15,28,USD
1106,US,Influencer,2024-01-24,45,USD
1107,US,Social Media,2023-12-11,49,USD
1108,US,Social Media,2023-01-30,28,USD
1109,US,Email Marketing,2024-05-21,28,USD
1110,US,Social Media,2025-05-21,40,USD
1111,US,Email Marketing,2023-11-29,24,USD
1112,US,Email Marketing,2023-07-06,24,USD
1113,US,Direct,2024-05-14,27,USD
1114,US,Google Search,2023-08-06,40,USD
1115,US,Google Search,2023-12-30,23,USD
1116,US,Influencer,2025-03-27,26,USD
1117,US,Google Search,2023-09-22,27,USD
1118,US,Google Search,2023-12-15,40,USD
1119,US,Influencer,2023-10-14,28,USD
1120,US,Social Media,2025-06-20,51,USD
1121,US,Social Media,2024-09-02,36,USD
1122,US,Influencer,2024-12-19,18,USD
1123,US,Google Search,2025-06-20,18,USD
1124,US,Social Media,2023-10-10,55,USD
1125,US,Google Search,2024-07-23,28,USD
1126,US,Social Media,2023-01-11,38,USD
1127,US,Google Search,2024-06-13,29,USD
1128,US,Social Media,2023-07-15,50,USD
1129,US,Social Media,2023-03-29,43,USD
1130,US,Google Search,2023-09-05,57,USD
1131,US,Social Media,2025-01-07,36,USD
1132,US,Social Media,2024-02-21,50,USD
1133,US,Social Media,2024-05-15,36,USD
1134,US,Social Media,2024-07-22,38,USD
1135,US,Direct,2025-02-15,45,USD
1136,US,Email Marketing,2023-09-04,29,USD
1137,US,Social Media,2024-12-08,45,USD
1138,Japan,Social Media,2024-05-02,52,JPY
1139,US,Social Media,2024-10-23,18,USD
1140,US,Email Marketing,2024-12-29,30,USD
1141,US,Social Media,2024-05-17,42,USD
1142,US,Social Media,2024-04-03,32,USD
1143,US,Google Search,2025-03-22,36,USD
1144,US,Google Search,2023-01-18,18,USD
1145,US,Direct,2023-04-06,40,USD
1146,US,Email Marketing,2023-10-29,53,USD
1147,US,Social Media,2023-08-15,23,USD
1148,US,Email Marketing,2024-02-19,55,USD
1149,US,Influencer,2024-12-09,48,USD
1150,US,Social Media,2023-09-07,21,USD
1151,US,Social Media,2023-11-10,49,USD
1152,US,Direct,2024-11-10,31,USD
1153,US,Social Media,2024-08-18,18,USD
1154,US,Google Search,2024-01-13,34,USD
1155,US,Social Media,2024-04-29,45,USD
1156,US,Direct,2024-07-20,36,USD
1157,US,Influencer,2024-06-27,38,USD
1158,US,Email Marketing,2023-12-19,50,USD
1159,US,Social Media,2024-03-11,33,USD
1160,US,Google Search,2025-02-02,36,USD
1161,US,Influencer,2024-07-17,53,USD
1162,US,Direct,2023-12-05,42,USD
1163,US,Social Media,2023-12-27,38,USD
1164,US,Influencer,2024-12-20,20,USD
1165,US,Influencer,2024-04-09,18,USD
1166,US,Social Media,2023-10-05,24,USD
1167,US,Google Search,2023-11-10,41,USD
1168,US,Google Search,2023-09-15,18,USD
1169,US,Email Marketing,2023-08-25,33,USD
1170,US,Google Search,2023-05-04,50,USD
1171,US,Social Media,2025-01-08,18,USD
1172,US,Social Media,2023-07-17,18,USD
1173,US,Email Marketing,2023-11-20,30,USD
1174,US,Social Media,2023-05-03,48,USD
1175,US,Social Media,2025-01-30,37,USD
1176,US,Social Media,2024-07-02,40,USD
1177,US,Google Search,2025-02-19,40,USD
1178,France,Google Search,2024-12-07,23,EUR
1179,US,Social Media,2023-07-09,23,USD
1180,US,Influencer,2023-07-16,32,USD
1181,US,Social Media,2023-08-10,43,USD
1182,US,Email Marketing,2025-01-26,18,USD
1183,US,Direct,2024-05-10,18,USD
1184,US,Google Search,2023-10-11,26,USD
1185,US,Direct,2025-01-11,28,USD
1186,US,Social Media,2024-08-26,37,USD
1187,US,Email Marketing,2025-02-17,33,USD
1188,US,Email Marketing,2024-06-21,28,USD
1189,US,Social Media,2024-09-03,56,USD
1190,Australia,Social Media,2023-10-17,35,AUD
1191,US,Influencer,2023-04-13,37,USD
1192,US,Google Search,2025-05-02,43,USD
1193,US,Google Search,2023-07-18,26,USD
1194,US,Email Marketing,2023-10-31,56,USD
1195,US,Email Marketing,2023-08-21,49,USD
1196,US,Google Search,2024-01-05,36,USD
1197,US,Social Media,2023-07-03,34,USD
