user_id,session_date,page_views,session_duration_seconds,used_virtual_tryOn,purchased_in_session,region,acquisition_channel
99,2024-07-01,8,62,False,False,Australia,Direct
99,2023-12-30,9,167,False,False,Australia,Direct
99,2023-12-30,9,342,False,False,Australia,Direct
99,2024-08-17,9,169,True,False,Australia,Direct
99,2024-01-01,6,392,False,True,Australia,Direct
99,2024-07-06,2,533,False,False,Australia,Direct
99,2023-12-30,9,206,False,False,Australia,Direct
99,2024-07-09,4,301,True,True,Australia,Direct
99,2024-08-06,12,440,False,False,Australia,Direct
99,2023-12-30,5,354,False,False,Australia,Direct
99,2024-08-19,5,78,False,False,Australia,Direct
99,2024-07-06,7,102,False,False,Australia,Direct
100,2023-08-03,7,889,False,False,US,Social Media
101,2024-11-22,11,678,False,True,US,Direct
101,2024-11-20,8,189,True,False,US,Direct
101,2024-11-22,6,194,False,True,US,Direct
101,2024-11-17,6,226,False,False,US,Direct
101,2024-11-18,8,412,False,False,US,Direct
101,2024-11-22,7,88,False,True,US,Direct
101,2024-11-30,9,286,False,False,US,Direct
101,2024-11-18,10,77,False,False,US,Direct
101,2024-11-19,6,24,False,False,US,Direct
101,2024-11-22,8,633,True,True,US,Direct
102,2023-10-13,10,102,False,False,US,Social Media
102,2023-11-12,7,28,True,False,US,Social Media
102,2023-11-13,5,199,False,False,US,Social Media
102,2023-10-15,11,74,False,True,US,Social Media
103,2025-01-08,9,438,False,False,US,Google Search
103,2025-03-30,7,183,False,True,US,Google Search
103,2025-01-11,6,327,False,False,US,Google Search
103,2025-03-27,7,11,False,False,US,Google Search
103,2025-03-21,9,343,False,False,US,Google Search
103,2025-03-29,10,10,False,False,US,Google Search
104,2025-08-17,10,169,False,False,US,Direct
105,2024-12-02,8,118,False,False,US,Social Media
106,2025-03-13,6,284,False,False,US,Email Marketing
106,2024-11-10,4,243,False,True,US,Email Marketing
107,2024-04-09,15,105,False,True,US,Social Media
107,2023-03-15,7,211,False,False,US,Social Media
107,2023-12-15,6,46,False,False,US,Social Media
107,2024-01-03,8,237,False,False,US,Social Media
107,2023-03-16,12,118,False,False,US,Social Media
107,2024-03-25,7,259,False,False,US,Social Media
107,2023-12-04,11,72,False,False,US,Social Media
107,2023-12-03,9,42,False,False,US,Social Media
107,2024-04-09,8,10,False,True,US,Social Media
107,2024-01-03,9,132,False,False,US,Social Media
107,2024-04-03,6,378,True,False,US,Social Media
107,2023-12-03,15,308,True,False,US,Social Media
108,2024-09-22,10,103,False,False,US,Google Search
108,2025-04-11,8,155,False,False,US,Google Search
108,2024-09-15,8,29,True,False,US,Google Search
108,2024-09-15,10,61,False,False,US,Google Search
109,2024-10-27,5,160,False,False,US,Google Search
109,2024-10-20,13,324,False,False,US,Google Search
109,2024-10-22,9,211,False,False,US,Google Search
109,2024-10-29,7,87,True,False,US,Google Search
110,2023-06-27,7,214,False,True,US,Google Search
110,2023-08-10,11,142,False,False,US,Google Search
110,2023-06-25,10,116,False,False,US,Google Search
110,2023-08-07,15,142,True,False,US,Google Search
111,2024-06-30,5,97,False,False,US,Google Search
111,2024-06-30,6,25,False,False,US,Google Search
111,2024-12-29,7,525,False,False,US,Google Search
111,2024-06-30,5,19,False,False,US,Google Search
111,2024-07-03,7,150,False,False,US,Google Search
111,2024-12-26,10,130,False,False,US,Google Search
112,2025-03-04,6,217,False,False,US,Social Media
112,2025-07-05,12,278,True,False,US,Social Media
113,2023-11-25,10,54,False,False,US,Social Media
113,2023-12-28,5,402,False,True,US,Social Media
113,2023-09-08,10,10,False,False,US,Social Media
113,2023-11-24,10,197,True,False,US,Social Media
113,2023-12-26,10,53,False,False,US,Social Media
113,2024-12-27,6,162,False,True,US,Social Media
113,2023-12-21,9,115,False,False,US,Social Media
113,2023-12-27,5,973,False,False,US,Social Media
114,2023-10-03,13,54,False,False,US,Direct
114,2023-10-04,14,142,False,False,US,Direct
114,2023-10-05,8,34,False,True,US,Direct
114,2023-10-05,8,167,False,True,US,Direct
114,2023-10-02,10,102,False,False,US,Direct
114,2023-09-30,9,88,False,False,US,Direct
114,2023-10-03,12,398,False,False,US,Direct
114,2023-10-05,7,113,False,True,US,Direct
115,2024-04-29,7,179,False,False,US,Email Marketing
115,2024-05-16,7,122,False,False,US,Email Marketing
115,2024-06-04,3,79,False,False,US,Email Marketing
116,2024-10-19,7,190,False,False,US,Social Media
116,2024-01-25,12,142,False,True,US,Social Media
116,2024-10-21,5,205,True,True,US,Social Media
116,2024-01-25,6,52,False,True,US,Social Media
116,2024-10-21,14,12,True,True,US,Social Media
116,2024-01-24,11,224,False,False,US,Social Media
116,2024-10-14,9,28,False,False,US,Social Media
116,2024-10-21,7,11,True,True,US,Social Media
117,2024-02-18,6,53,False,False,US,Email Marketing
117,2023-12-09,4,30,False,False,US,Email Marketing
117,2023-12-23,7,293,False,False,US,Email Marketing
117,2024-02-10,6,89,False,False,US,Email Marketing
117,2024-02-19,8,64,True,False,US,Email Marketing
117,2023-11-22,8,179,True,False,US,Email Marketing
117,2023-12-20,2,413,True,False,US,Email Marketing
117,2023-12-22,6,128,False,False,US,Email Marketing
117,2024-12-04,8,72,False,False,US,Email Marketing
117,2023-12-16,7,10,True,False,US,Email Marketing
117,2023-10-09,9,86,False,True,US,Email Marketing
117,2023-12-20,14,94,True,False,US,Email Marketing
117,2025-04-13,4,707,False,False,US,Email Marketing
117,2025-04-14,11,33,False,False,US,Email Marketing
117,2023-11-18,10,82,False,False,US,Email Marketing
117,2023-11-24,2,230,False,True,US,Email Marketing
117,2023-10-04,4,887,False,False,US,Email Marketing
117,2023-12-22,6,86,False,False,US,Email Marketing
117,2023-11-22,8,124,False,False,US,Email Marketing
117,2023-10-04,7,150,False,False,US,Email Marketing
118,2025-08-11,4,39,False,False,US,Direct
119,2025-06-08,8,10,False,False,US,Influencer
120,2025-06-23,8,10,False,False,US,Direct
120,2024-12-25,8,599,False,False,US,Direct
120,2025-06-20,3,10,False,False,US,Direct
120,2025-05-12,6,330,False,False,US,Direct
120,2025-05-13,9,48,False,True,US,Direct
120,2024-12-22,8,213,False,False,US,Direct
121,2024-07-24,10,57,False,True,US,Influencer
121,2025-03-04,7,264,True,False,US,Influencer
121,2025-03-06,11,169,False,False,US,Influencer
121,2024-07-24,3,10,False,True,US,Influencer
121,2025-03-07,8,36,False,False,US,Influencer
121,2024-07-24,8,43,False,True,US,Influencer
121,2025-03-07,5,56,False,False,US,Influencer
121,2025-03-06,9,109,True,False,US,Influencer
121,2025-03-03,6,177,True,False,US,Influencer
121,2024-07-24,14,423,False,True,US,Influencer
122,2023-08-18,10,865,False,False,US,Email Marketing
122,2023-08-20,12,166,False,False,US,Email Marketing
123,2025-02-15,13,102,False,False,US,Social Media
123,2025-07-17,10,263,False,False,US,Social Media
123,2025-02-07,3,216,False,False,US,Social Media
124,2024-05-07,9,81,False,False,Australia,Google Search
124,2024-05-02,9,739,True,False,Australia,Google Search
124,2024-05-04,4,258,True,False,Australia,Google Search
124,2024-04-01,9,331,False,False,Australia,Google Search
124,2024-08-20,10,75,False,False,Australia,Google Search
124,2024-08-23,9,18,False,False,Australia,Google Search
124,2023-12-31,7,120,False,False,Australia,Google Search
124,2024-06-04,3,217,True,False,Australia,Google Search
124,2024-04-08,6,299,False,True,Australia,Google Search
124,2024-06-01,7,35,False,False,Australia,Google Search
124,2023-11-30,11,65,True,False,Australia,Google Search
124,2024-01-03,8,288,False,False,Australia,Google Search
125,2025-05-13,3,390,False,False,US,Google Search
126,2025-03-21,6,37,False,False,US,Direct
126,2025-07-03,12,402,False,False,US,Direct
126,2025-03-21,5,263,True,False,US,Direct
126,2025-03-19,8,56,False,False,US,Direct
126,2025-03-27,7,157,False,True,US,Direct
126,2025-03-22,7,324,False,False,US,Direct
126,2025-03-18,7,758,False,False,US,Direct
126,2025-03-19,11,50,False,False,US,Direct
127,2025-03-08,10,417,False,True,US,Direct
127,2025-03-05,6,564,True,False,US,Direct
127,2025-05-29,8,240,False,False,US,Direct
127,2025-05-31,1,52,False,True,US,Direct
127,2025-05-31,9,652,True,True,US,Direct
127,2025-03-05,8,726,False,False,US,Direct
128,2023-06-20,9,61,False,False,US,Google Search
128,2025-04-20,7,111,False,True,US,Google Search
128,2024-04-19,5,164,True,False,US,Google Search
128,2024-04-18,14,13,False,False,US,Google Search
128,2024-04-13,4,464,False,False,US,Google Search
128,2023-06-29,7,372,False,True,US,Google Search
128,2023-06-24,10,159,True,False,US,Google Search
128,2025-04-13,13,101,False,False,US,Google Search
129,2023-11-19,6,365,True,False,US,Email Marketing
129,2023-11-17,7,113,False,False,US,Email Marketing
129,2023-08-23,11,107,True,True,US,Email Marketing
129,2023-09-13,11,158,False,False,US,Email Marketing
129,2023-11-25,6,246,False,False,US,Email Marketing
129,2023-08-23,5,274,False,True,US,Email Marketing
129,2023-08-23,8,183,True,True,US,Email Marketing
129,2023-09-18,8,275,False,False,US,Email Marketing
129,2023-11-25,6,231,False,False,US,Email Marketing
130,2025-04-21,7,222,False,False,US,Direct
130,2025-04-21,10,1141,False,False,US,Direct
130,2025-07-17,5,82,False,False,US,Direct
131,2023-03-20,11,15,False,False,US,Social Media
132,2025-07-03,5,213,False,False,US,Email Marketing
132,2025-04-04,11,42,False,False,US,Email Marketing
133,2024-02-08,8,93,False,True,US,Social Media
133,2024-02-05,11,209,False,False,US,Social Media
133,2023-11-25,10,76,True,True,US,Social Media
133,2023-11-23,4,29,True,False,US,Social Media
133,2023-11-23,10,175,False,False,US,Social Media
133,2024-02-07,7,89,False,False,US,Social Media
133,2024-02-04,6,144,False,False,US,Social Media
133,2024-10-05,12,202,False,False,US,Social Media
134,2024-02-17,12,176,False,False,US,Influencer
134,2024-02-15,12,177,False,False,US,Influencer
134,2024-02-18,9,24,False,True,US,Influencer
135,2025-02-02,13,167,False,False,UK,Direct
135,2024-12-28,5,391,False,False,UK,Direct
136,2023-03-10,10,274,True,False,US,Google Search
136,2023-03-14,11,41,False,True,US,Google Search
136,2023-03-11,5,101,True,False,US,Google Search
136,2023-03-13,8,60,False,False,US,Google Search
136,2023-07-23,13,71,True,False,US,Google Search
136,2023-03-09,5,608,False,False,US,Google Search
137,2023-12-28,6,35,False,False,US,Influencer
137,2023-08-08,7,60,False,False,US,Influencer
137,2023-08-11,8,33,False,True,US,Influencer
137,2023-08-05,6,298,True,False,US,Influencer
137,2023-12-25,8,17,False,False,US,Influencer
137,2024-01-12,8,414,True,False,US,Influencer
137,2024-01-11,4,99,False,False,US,Influencer
137,2023-08-05,7,809,False,False,US,Influencer
137,2023-08-05,3,143,False,False,US,Influencer
137,2024-01-12,7,407,False,False,US,Influencer
138,2025-08-03,10,193,True,True,US,Google Search
138,2025-07-24,9,31,False,False,US,Google Search
138,2025-07-31,4,38,False,False,US,Google Search
139,2024-09-06,11,114,False,True,US,Social Media
139,2024-08-04,8,18,True,False,US,Social Media
139,2024-09-04,7,796,False,False,US,Social Media
139,2024-09-04,10,442,False,False,US,Social Media
140,2025-06-16,4,59,True,False,US,Google Search
140,2025-06-18,6,80,False,True,US,Google Search
140,2025-06-16,11,19,True,False,US,Google Search
140,2025-06-17,12,212,False,False,US,Google Search
141,2025-01-25,8,25,False,False,Australia,Google Search
141,2025-01-10,9,75,False,False,Australia,Google Search
141,2025-01-26,6,68,False,False,Australia,Google Search
142,2024-12-18,13,388,True,True,US,Influencer
142,2024-04-27,5,35,False,False,US,Influencer
142,2023-11-19,9,329,False,False,US,Influencer
142,2024-04-22,4,10,False,False,US,Influencer
142,2024-02-17,8,57,False,False,US,Influencer
142,2023-11-19,8,117,False,False,US,Influencer
142,2024-12-15,4,184,False,False,US,Influencer
142,2024-04-29,7,18,True,False,US,Influencer
142,2025-02-08,4,133,False,False,US,Influencer
142,2024-04-30,6,115,False,True,US,Influencer
142,2024-04-29,13,359,True,False,US,Influencer
142,2023-11-19,10,12,False,False,US,Influencer
142,2024-12-15,9,74,False,False,US,Influencer
142,2024-02-17,8,20,False,False,US,Influencer
142,2024-12-17,10,308,False,False,US,Influencer
142,2024-04-29,7,155,False,False,US,Influencer
142,2023-11-19,11,26,False,False,US,Influencer
142,2023-11-19,12,50,False,False,US,Influencer
142,2023-11-20,8,101,False,True,US,Influencer
142,2024-12-12,4,59,False,False,US,Influencer
143,2024-04-01,9,361,True,False,US,Influencer
143,2024-03-28,12,21,False,False,US,Influencer
143,2023-09-23,8,89,True,False,US,Influencer
143,2024-04-02,8,125,False,False,US,Influencer
143,2023-08-06,7,39,False,False,US,Influencer
143,2023-08-06,13,11,False,False,US,Influencer
143,2024-03-30,10,432,False,False,US,Influencer
143,2024-04-03,11,317,False,False,US,Influencer
143,2024-04-03,10,70,False,False,US,Influencer
143,2023-09-20,7,10,False,False,US,Influencer
143,2024-04-02,9,147,False,False,US,Influencer
143,2023-09-20,9,133,False,False,US,Influencer
144,2025-01-25,6,60,False,False,US,Google Search
145,2024-08-10,8,61,False,False,France,Google Search
145,2024-05-26,12,62,True,False,France,Google Search
145,2024-08-09,8,82,False,False,France,Google Search
145,2024-06-03,6,184,False,True,France,Google Search
145,2024-08-13,5,19,False,True,France,Google Search
145,2024-08-08,5,80,False,False,France,Google Search
145,2024-08-05,13,453,False,False,France,Google Search
145,2024-05-28,8,139,False,False,France,Google Search
146,2025-01-21,7,25,False,True,US,Direct
146,2024-05-23,11,59,False,False,US,Direct
146,2025-01-20,4,823,True,False,US,Direct
146,2024-12-14,14,125,False,False,US,Direct
146,2024-04-20,11,41,True,False,US,Direct
146,2025-01-21,6,181,False,True,US,Direct
146,2025-01-19,9,194,False,False,US,Direct
146,2024-04-24,9,30,False,True,US,Direct
146,2024-04-16,3,33,True,False,US,Direct
146,2024-02-13,7,18,False,False,US,Direct
146,2024-05-18,7,145,False,False,US,Direct
146,2024-05-15,6,42,False,False,US,Direct
146,2024-12-12,8,227,False,False,US,Direct
146,2024-05-15,10,102,False,False,US,Direct
146,2024-12-22,11,70,False,True,US,Direct
147,2025-06-24,11,64,False,False,US,Influencer
147,2025-06-24,9,327,True,False,US,Influencer
147,2025-06-24,9,875,False,False,US,Influencer
147,2025-06-24,7,154,False,False,US,Influencer
148,2025-07-28,6,95,False,False,US,Social Media
148,2025-07-29,4,17,False,False,US,Social Media
149,2025-03-21,6,177,False,False,US,Google Search
149,2025-06-07,9,308,False,False,US,Google Search
150,2024-04-15,6,101,False,False,France,Influencer
150,2024-04-14,8,96,False,False,France,Influencer
151,2023-11-11,7,34,False,True,US,Google Search
151,2023-06-04,8,463,False,False,US,Google Search
151,2023-11-04,7,34,True,False,US,Google Search
151,2023-11-08,7,315,False,False,US,Google Search
151,2023-11-05,9,187,False,False,US,Google Search
151,2023-10-31,7,84,True,False,US,Google Search
152,2025-05-23,5,24,False,False,US,Social Media
153,2023-06-18,13,69,False,False,US,Email Marketing
153,2023-05-23,4,528,False,False,US,Email Marketing
153,2023-06-18,3,14,True,False,US,Email Marketing
153,2023-06-16,14,175,True,False,US,Email Marketing
153,2023-06-13,5,69,False,False,US,Email Marketing
153,2023-05-25,7,34,True,True,US,Email Marketing
154,2024-07-11,12,764,False,False,US,Email Marketing
154,2023-09-13,14,10,True,False,US,Email Marketing
154,2024-07-10,11,174,True,False,US,Email Marketing
154,2024-01-10,6,45,False,False,US,Email Marketing
154,2024-01-09,4,358,False,False,US,Email Marketing
154,2024-01-07,8,312,False,False,US,Email Marketing
154,2024-07-09,7,180,False,False,US,Email Marketing
154,2024-07-12,6,196,False,True,US,Email Marketing
154,2024-07-10,5,244,False,False,US,Email Marketing
154,2024-11-16,5,55,False,True,US,Email Marketing
154,2024-01-12,6,10,False,True,US,Email Marketing
154,2024-07-11,9,68,False,False,US,Email Marketing
154,2024-07-07,11,418,False,False,US,Email Marketing
154,2024-07-07,5,25,False,False,US,Email Marketing
154,2023-09-10,8,34,False,False,US,Email Marketing
154,2024-07-12,11,122,False,True,US,Email Marketing
154,2024-11-12,6,130,False,False,US,Email Marketing
154,2024-01-11,5,166,False,False,US,Email Marketing
154,2024-01-10,13,10,False,False,US,Email Marketing
154,2024-06-29,13,503,False,False,US,Email Marketing
155,2025-05-30,9,10,False,False,US,Social Media
155,2025-06-03,11,206,False,False,US,Social Media
155,2025-06-04,9,134,True,True,US,Social Media
155,2025-02-01,10,521,True,False,US,Social Media
155,2025-02-02,12,54,False,True,US,Social Media
155,2025-05-26,12,155,True,False,US,Social Media
156,2025-01-03,12,257,False,False,UK,Social Media
156,2024-08-08,7,12,False,True,UK,Social Media
156,2025-01-06,14,182,True,False,UK,Social Media
156,2024-08-05,1,26,True,False,UK,Social Media
156,2024-08-08,5,10,False,True,UK,Social Media
156,2024-12-19,9,66,True,False,UK,Social Media
157,2025-06-23,6,63,True,False,US,Google Search
157,2025-03-07,6,227,False,False,US,Google Search
158,2024-02-13,4,123,False,True,US,Social Media
159,2025-06-15,7,123,False,False,US,Email Marketing
159,2025-04-17,3,326,False,False,US,Email Marketing
160,2025-03-12,2,116,False,False,US,Influencer
160,2025-03-12,6,279,False,False,US,Influencer
160,2024-09-26,7,106,False,False,US,Influencer
160,2024-09-22,10,176,True,False,US,Influencer
160,2024-08-21,6,22,True,False,US,Influencer
160,2024-11-15,12,381,False,False,US,Influencer
160,2024-11-15,9,201,False,False,US,Influencer
160,2024-08-26,8,264,True,False,US,Influencer
160,2024-09-27,13,212,False,False,US,Influencer
160,2024-08-29,9,92,True,True,US,Influencer
160,2024-11-18,8,45,True,True,US,Influencer
160,2024-08-23,9,270,False,False,US,Influencer
161,2025-06-29,9,275,False,False,US,Social Media
161,2025-04-20,9,271,False,False,US,Social Media
162,2025-07-16,5,229,True,False,Australia,Direct
163,2025-02-28,7,99,False,False,US,Direct
163,2025-02-21,5,67,False,False,US,Direct
163,2025-02-23,11,150,False,False,US,Direct
163,2024-09-02,10,73,False,False,US,Direct
163,2024-09-08,9,44,False,False,US,Direct
163,2025-02-26,5,146,False,False,US,Direct
